County,County Code,Zip,Year,Year of Birth,Tests,Less than 5 mcg/dL,5-10 mcg/dL,10-15 mcg/dL,15+ mcg/dL,Total Elevated Blood Levels,"Rate per 1,000",Percent,Zip Code Location,County Location
Nassau,59,11559,2020,2020,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.611795, -73.732344)","(40.750656, -73.582905)"
Nassau,59,11560,2020,2018,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.8771, -73.61142)","(40.750656, -73.582905)"
Nassau,59,11560,2020,2019,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.8771, -73.61142)","(40.750656, -73.582905)"
Nassau,59,11561,2020,2015,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.585753, -73.657497)","(40.750656, -73.582905)"
Nassau,59,11561,2020,2017,28,28.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.585753, -73.657497)","(40.750656, -73.582905)"
Nassau,59,11561,2020,2019,77,77.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.585753, -73.657497)","(40.750656, -73.582905)"
Nassau,59,11561,2020,2020,32,32.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.585753, -73.657497)","(40.750656, -73.582905)"
Nassau,59,11563,2020,2014,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.659727, -73.675918)","(40.750656, -73.582905)"
Nassau,59,11563,2020,2016,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.659727, -73.675918)","(40.750656, -73.582905)"
Nassau,59,11563,2020,2017,26,26.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.659727, -73.675918)","(40.750656, -73.582905)"
Nassau,59,11563,2020,2020,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.659727, -73.675918)","(40.750656, -73.582905)"
Nassau,59,11565,2020,2015,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.678396, -73.671004)","(40.750656, -73.582905)"
Nassau,59,11565,2020,2016,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.678396, -73.671004)","(40.750656, -73.582905)"
Nassau,59,11565,2020,2017,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.678396, -73.671004)","(40.750656, -73.582905)"
Nassau,59,11565,2020,2018,49,49.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.678396, -73.671004)","(40.750656, -73.582905)"
Nassau,59,11565,2020,2019,32,32.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.678396, -73.671004)","(40.750656, -73.582905)"
Nassau,59,11566,2020,2014,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.685085, -73.56071)","(40.750656, -73.582905)"
Nassau,59,11566,2020,2015,39,39.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.685085, -73.56071)","(40.750656, -73.582905)"
Nassau,59,11566,2020,2016,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.685085, -73.56071)","(40.750656, -73.582905)"
Nassau,59,11566,2020,2017,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.685085, -73.56071)","(40.750656, -73.582905)"
Nassau,59,11566,2020,2018,160,160.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.685085, -73.56071)","(40.750656, -73.582905)"
Nassau,59,11566,2020,2020,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.685085, -73.56071)","(40.750656, -73.582905)"
Nassau,59,11568,2020,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.78278, -73.59024)","(40.750656, -73.582905)"
Nassau,59,11570,2020,2015,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.665099, -73.637798)","(40.750656, -73.582905)"
Nassau,59,11570,2020,2016,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.665099, -73.637798)","(40.750656, -73.582905)"
Nassau,59,11570,2020,2017,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.665099, -73.637798)","(40.750656, -73.582905)"
Nassau,59,11570,2020,2018,165,165.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.665099, -73.637798)","(40.750656, -73.582905)"
Nassau,59,11570,2020,2020,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.665099, -73.637798)","(40.750656, -73.582905)"
Nassau,59,11572,2020,2015,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.658611, -73.641667)","(40.750656, -73.582905)"
Nassau,59,11572,2020,2016,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.658611, -73.641667)","(40.750656, -73.582905)"
Nassau,59,11572,2020,2017,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.658611, -73.641667)","(40.750656, -73.582905)"
Nassau,59,11572,2020,2020,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.658611, -73.641667)","(40.750656, -73.582905)"
Nassau,59,11575,2020,2014,28,28.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679893, -73.59143)","(40.750656, -73.582905)"
Nassau,59,11575,2020,2015,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679893, -73.59143)","(40.750656, -73.582905)"
Nassau,59,11575,2020,2016,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679893, -73.59143)","(40.750656, -73.582905)"
Nassau,59,11575,2020,2017,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679893, -73.59143)","(40.750656, -73.582905)"
Nassau,59,11575,2020,2020,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679893, -73.59143)","(40.750656, -73.582905)"
Nassau,59,11576,2020,2015,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.774722, -73.656111)","(40.750656, -73.582905)"
Nassau,59,11576,2020,2016,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.774722, -73.656111)","(40.750656, -73.582905)"
Nassau,59,11576,2020,2017,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.774722, -73.656111)","(40.750656, -73.582905)"
Nassau,59,11576,2020,2018,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.774722, -73.656111)","(40.750656, -73.582905)"
Nassau,59,11576,2020,2019,32,32.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.774722, -73.656111)","(40.750656, -73.582905)"
Nassau,59,11577,2020,2015,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.785766, -73.637013)","(40.750656, -73.582905)"
Nassau,59,11577,2020,2017,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.785766, -73.637013)","(40.750656, -73.582905)"
Nassau,59,11577,2020,2018,41,41.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.785766, -73.637013)","(40.750656, -73.582905)"
Nassau,59,11577,2020,2020,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.785766, -73.637013)","(40.750656, -73.582905)"
Nassau,59,11579,2020,2015,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.84499, -73.642613)","(40.750656, -73.582905)"
Nassau,59,11579,2020,2018,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.84499, -73.642613)","(40.750656, -73.582905)"
Nassau,59,11580,2020,2014,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.674214, -73.709056)","(40.750656, -73.582905)"
Nassau,59,11580,2020,2020,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.674214, -73.709056)","(40.750656, -73.582905)"
Nassau,59,11581,2020,2015,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.65543, -73.712757)","(40.750656, -73.582905)"
Nassau,59,11581,2020,2017,31,31.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.65543, -73.712757)","(40.750656, -73.582905)"
Nassau,59,11581,2020,2019,90,90.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.65543, -73.712757)","(40.750656, -73.582905)"
Nassau,59,11581,2020,2020,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.65543, -73.712757)","(40.750656, -73.582905)"
Nassau,59,11590,2020,2014,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.757311, -73.577498)","(40.750656, -73.582905)"
Nassau,59,11590,2020,2016,71,71.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.757311, -73.577498)","(40.750656, -73.582905)"
Nassau,59,11590,2020,2017,99,99.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.757311, -73.577498)","(40.750656, -73.582905)"
Nassau,59,11590,2020,2020,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.757311, -73.577498)","(40.750656, -73.582905)"
Nassau,59,11596,2020,2015,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.757885, -73.644633)","(40.750656, -73.582905)"
Nassau,59,11596,2020,2016,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.757885, -73.644633)","(40.750656, -73.582905)"
Nassau,59,11596,2020,2017,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.757885, -73.644633)","(40.750656, -73.582905)"
Nassau,59,11596,2020,2018,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.757885, -73.644633)","(40.750656, -73.582905)"
Nassau,59,11596,2020,2019,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.757885, -73.644633)","(40.750656, -73.582905)"
Nassau,59,11598,2020,2014,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.633418, -73.714284)","(40.750656, -73.582905)"
Nassau,59,11598,2020,2015,37,37.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.633418, -73.714284)","(40.750656, -73.582905)"
Nassau,59,11598,2020,2016,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.633418, -73.714284)","(40.750656, -73.582905)"
Nassau,59,11598,2020,2017,27,27.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.633418, -73.714284)","(40.750656, -73.582905)"
Nassau,59,11598,2020,2018,72,72.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.633418, -73.714284)","(40.750656, -73.582905)"
Nassau,59,11598,2020,2020,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.633418, -73.714284)","(40.750656, -73.582905)"
Nassau,59,11709,2020,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.907634, -73.560621)","(40.750656, -73.582905)"
Nassau,59,11710,2020,2014,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679031, -73.534402)","(40.750656, -73.582905)"
Nassau,59,11710,2020,2015,45,45.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679031, -73.534402)","(40.750656, -73.582905)"
Nassau,59,11710,2020,2016,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679031, -73.534402)","(40.750656, -73.582905)"
Nassau,59,11710,2020,2018,177,177.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679031, -73.534402)","(40.750656, -73.582905)"
Nassau,59,11710,2020,2020,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679031, -73.534402)","(40.750656, -73.582905)"
Nassau,59,11714,2020,2015,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.73854, -73.488866)","(40.750656, -73.582905)"
Nassau,59,11714,2020,2016,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.73854, -73.488866)","(40.750656, -73.582905)"
Nassau,59,11714,2020,2018,107,107.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.73854, -73.488866)","(40.750656, -73.582905)"
Nassau,59,11714,2020,2019,64,64.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.73854, -73.488866)","(40.750656, -73.582905)"
Nassau,59,11714,2020,2020,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.73854, -73.488866)","(40.750656, -73.582905)"
Nassau,59,11732,2020,2018,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.846511, -73.536189)","(40.750656, -73.582905)"
Nassau,59,11732,2020,2019,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.846511, -73.536189)","(40.750656, -73.582905)"
Nassau,59,11735,2020,2015,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.725297, -73.444737)","(40.750656, -73.582905)"
Nassau,59,11735,2020,2016,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.725297, -73.444737)","(40.750656, -73.582905)"
Nassau,59,11735,2020,2018,123,123.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.725297, -73.444737)","(40.750656, -73.582905)"
Nassau,59,11735,2020,2019,86,86.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.725297, -73.444737)","(40.750656, -73.582905)"
Nassau,59,11735,2020,2020,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.725297, -73.444737)","(40.750656, -73.582905)"
Nassau,59,11753,2020,2015,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.784785, -73.5355)","(40.750656, -73.582905)"
Nassau,59,11753,2020,2016,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.784785, -73.5355)","(40.750656, -73.582905)"
Nassau,59,11753,2020,2017,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.784785, -73.5355)","(40.750656, -73.582905)"
Nassau,59,11753,2020,2019,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.784785, -73.5355)","(40.750656, -73.582905)"
Nassau,59,11756,2020,2014,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.726315, -73.517312)","(40.750656, -73.582905)"
Nassau,59,11756,2020,2015,42,42.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.726315, -73.517312)","(40.750656, -73.582905)"
Nassau,59,11756,2020,2016,27,27.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.726315, -73.517312)","(40.750656, -73.582905)"
Nassau,59,11756,2020,2018,174,174.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.726315, -73.517312)","(40.750656, -73.582905)"
Nassau,59,11756,2020,2020,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.726315, -73.517312)","(40.750656, -73.582905)"
Nassau,59,11758,2020,2014,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.686884, -73.469397)","(40.750656, -73.582905)"
Nassau,59,11758,2020,2015,43,43.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.686884, -73.469397)","(40.750656, -73.582905)"
Nassau,59,11758,2020,2016,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.686884, -73.469397)","(40.750656, -73.582905)"
Nassau,59,11758,2020,2017,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.686884, -73.469397)","(40.750656, -73.582905)"
Nassau,59,11758,2020,2018,217,217.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.686884, -73.469397)","(40.750656, -73.582905)"
Nassau,59,11758,2020,2020,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.686884, -73.469397)","(40.750656, -73.582905)"
Nassau,59,11762,2020,2015,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.683043, -73.446969)","(40.750656, -73.582905)"
Nassau,59,11762,2020,2016,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.683043, -73.446969)","(40.750656, -73.582905)"
Nassau,59,11762,2020,2017,29,29.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.683043, -73.446969)","(40.750656, -73.582905)"
Nassau,59,11762,2020,2018,114,114.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.683043, -73.446969)","(40.750656, -73.582905)"
Nassau,59,11762,2020,2019,65,65.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.683043, -73.446969)","(40.750656, -73.582905)"
Nassau,59,11762,2020,2020,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.683043, -73.446969)","(40.750656, -73.582905)"
Nassau,59,11771,2020,2018,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.866007, -73.526305)","(40.750656, -73.582905)"
Nassau,59,11783,2020,2016,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679021, -73.487144)","(40.750656, -73.582905)"
Nassau,59,11783,2020,2017,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679021, -73.487144)","(40.750656, -73.582905)"
Nassau,59,11783,2020,2018,73,73.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679021, -73.487144)","(40.750656, -73.582905)"
Nassau,59,11783,2020,2019,56,56.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679021, -73.487144)","(40.750656, -73.582905)"
Nassau,59,11783,2020,2020,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.679021, -73.487144)","(40.750656, -73.582905)"
Nassau,59,11791,2020,2014,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.813797, -73.502844)","(40.750656, -73.582905)"
Nassau,59,11791,2020,2015,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.813797, -73.502844)","(40.750656, -73.582905)"
Nassau,59,11791,2020,2016,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.813797, -73.502844)","(40.750656, -73.582905)"
Nassau,59,11791,2020,2017,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.813797, -73.502844)","(40.750656, -73.582905)"
Nassau,59,11791,2020,2018,77,77.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.813797, -73.502844)","(40.750656, -73.582905)"
Nassau,59,11791,2020,2020,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.813797, -73.502844)","(40.750656, -73.582905)"
Nassau,59,11793,2020,2015,29,29.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.685767, -73.51402)","(40.750656, -73.582905)"
Nassau,59,11793,2020,2016,22,22.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.685767, -73.51402)","(40.750656, -73.582905)"
Nassau,59,11793,2020,2017,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.685767, -73.51402)","(40.750656, -73.582905)"
Nassau,59,11793,2020,2019,92,92.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.685767, -73.51402)","(40.750656, -73.582905)"
Nassau,59,11793,2020,2020,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.685767, -73.51402)","(40.750656, -73.582905)"
Nassau,59,11797,2020,2017,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.81381, -73.468323)","(40.750656, -73.582905)"
Nassau,59,11797,2020,2018,30,30.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.81381, -73.468323)","(40.750656, -73.582905)"
Nassau,59,11797,2020,2019,23,23.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.81381, -73.468323)","(40.750656, -73.582905)"
Nassau,59,11797,2020,2020,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.81381, -73.468323)","(40.750656, -73.582905)"
Nassau,59,11801,2020,2014,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.766663, -73.51647)","(40.750656, -73.582905)"
Nassau,59,11801,2020,2016,43,43.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.766663, -73.51647)","(40.750656, -73.582905)"
Nassau,59,11801,2020,2018,187,187.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.766663, -73.51647)","(40.750656, -73.582905)"
Nassau,59,11801,2020,2020,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.766663, -73.51647)","(40.750656, -73.582905)"
Nassau,59,11803,2020,2015,31,31.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.780517, -73.478813)","(40.750656, -73.582905)"
Nassau,59,11803,2020,2016,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.780517, -73.478813)","(40.750656, -73.582905)"
Nassau,59,11803,2020,2017,26,26.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.780517, -73.478813)","(40.750656, -73.582905)"
Nassau,59,11803,2020,2018,155,155.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.780517, -73.478813)","(40.750656, -73.582905)"
Nassau,59,11803,2020,2019,77,77.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.780517, -73.478813)","(40.750656, -73.582905)"
Nassau,59,11803,2020,2020,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.780517, -73.478813)","(40.750656, -73.582905)"
Nassau,59,11804,2020,2018,35,35.0,0.0,0.0,0.0,0.0,0.0,0.0,"(40.768333, -73.525556)","(40.750656, -73.582905)"
Niagara,63,14008,2020,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.306841, -78.637519)","(43.203001, -78.71083)"
Niagara,63,14012,2020,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.338643, -78.531618)","(43.203001, -78.71083)"
Niagara,63,14067,2020,2018,27,27.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.207686, -78.563528)","(43.203001, -78.71083)"
Niagara,63,14067,2020,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.207686, -78.563528)","(43.203001, -78.71083)"
Niagara,63,14092,2020,2018,52,52.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.171111, -79.018833)","(43.203001, -78.71083)"
Niagara,63,14105,2020,2019,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.209014, -78.492391)","(43.203001, -78.71083)"
Niagara,63,14108,2020,2018,39,39.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.26296, -78.726232)","(43.203001, -78.71083)"
Niagara,63,14120,2020,2017,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.07124, -78.81414)","(43.203001, -78.71083)"
Niagara,63,14131,2020,2018,36,36.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.228804, -78.911638)","(43.203001, -78.71083)"
Niagara,63,14131,2020,2019,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.228804, -78.911638)","(43.203001, -78.71083)"
Niagara,63,14132,2020,2018,38,38.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.147891, -78.872724)","(43.203001, -78.71083)"
Niagara,63,14172,2020,2018,21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.276519, -78.809408)","(43.203001, -78.71083)"
Niagara,63,14172,2020,2019,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.276519, -78.809408)","(43.203001, -78.71083)"
Niagara,63,14174,2020,2018,32,32.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.249215, -79.02603)","(43.203001, -78.71083)"
Niagara,63,14174,2020,2019,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.249215, -79.02603)","(43.203001, -78.71083)"
Niagara,63,14301,2020,2016,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.093678, -79.041792)","(43.203001, -78.71083)"
Niagara,63,14303,2020,2017,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.087115, -79.037731)","(43.203001, -78.71083)"
Niagara,63,14304,2020,2017,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.10016, -78.9552)","(43.203001, -78.71083)"
Niagara,63,14304,2020,2019,81,81.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.10016, -78.9552)","(43.203001, -78.71083)"
Niagara,63,14304,2020,2020,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.10016, -78.9552)","(43.203001, -78.71083)"
Niagara,63,14305,2020,2017,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.117629, -79.02919)","(43.203001, -78.71083)"
Niagara,63,14305,2020,2020,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.117629, -79.02919)","(43.203001, -78.71083)"
Oneida,65,13304,2020,2018,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.23156, -75.15756)","(43.242727, -75.434282)"
Oneida,65,13304,2020,2019,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.23156, -75.15756)","(43.242727, -75.434282)"
Oneida,65,13308,2020,2018,14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.241534, -75.652043)","(43.242727, -75.434282)"
Oneida,65,13309,2020,2018,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.45308, -75.336)","(43.242727, -75.434282)"
Oneida,65,13309,2020,2019,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.45308, -75.336)","(43.242727, -75.434282)"
Oneida,65,13316,2020,2017,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.354631, -75.746699)","(43.242727, -75.434282)"
Oneida,65,13316,2020,2019,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.354631, -75.746699)","(43.242727, -75.434282)"
Oneida,65,13318,2020,2018,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.940901, -75.285826)","(43.242727, -75.434282)"
Oneida,65,13318,2020,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(42.940901, -75.285826)","(43.242727, -75.434282)"
Oneida,65,13319,2020,2019,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.023165, -75.269856)","(43.242727, -75.434282)"
Oneida,65,13323,2020,2017,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.056309, -75.375791)","(43.242727, -75.434282)"
Oneida,65,13323,2020,2019,27,27.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.056309, -75.375791)","(43.242727, -75.434282)"
Oneida,65,13354,2020,2018,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.25364, -75.28452)","(43.242727, -75.434282)"
Oneida,65,13363,2020,2018,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.31442, -75.5121)","(43.242727, -75.434282)"
Oneida,65,13403,2020,2018,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.150854, -75.25208)","(43.242727, -75.434282)"
Oneida,65,13413,2020,2017,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.066052, -75.290055)","(43.242727, -75.434282)"
Oneida,65,13413,2020,2019,53,53.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.066052, -75.290055)","(43.242727, -75.434282)"
Oneida,65,13417,2020,2018,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.100821, -75.290988)","(43.242727, -75.434282)"
Oneida,65,13417,2020,2019,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.100821, -75.290988)","(43.242727, -75.434282)"
Oneida,65,13424,2020,2019,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.154445, -75.332472)","(43.242727, -75.434282)"
Oneida,65,13438,2020,2018,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.333117, -75.200513)","(43.242727, -75.434282)"
Oneida,65,13438,2020,2019,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.333117, -75.200513)","(43.242727, -75.434282)"
Oneida,65,13440,2020,2019,107,98.0,9.0,0.0,0.0,0.0,0.0,0.0,"(43.21386, -75.45954)","(43.242727, -75.434282)"
Oneida,65,13456,2020,2019,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.00056, -75.26976)","(43.242727, -75.434282)"
Oneida,65,13461,2020,2018,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"(43.071891, -75.595941)","(43.242727, -75.434282)"
